Timestamp;Battery voltage;Illumination intensity;Movement;CO2;Humidity;Temperature;RSSI;SF;SNR
2023-01-04 09:46:37;3,659;262;2;694;39;20,9;-79;7;10,2
2023-01-04 09:56:36;3,661;255;1;735;39;21;-79;7;7,8
2023-01-04 10:06:36;3,659;249;0;696;39;21;-77;7;11
2023-01-04 10:26:37;3,659;245;0;681;39;21,1;-79;7;7,8
2023-01-04 10:36:37;3,661;259;0;699;39;21,1;-78;7;8,2
2023-01-04 10:46:37;3,659;269;0;668;39;21,2;-81;7;11
2023-01-04 11:06:36;3,659;282;2;642;38;21,2;-77;7;7,5
2023-01-04 11:16:37;3,659;293;0;583;38;21,3;-80;7;3,8
2023-01-04 11:46:36;3,659;26;0;531;38;21,2;-80;7;5
2023-01-04 11:56:36;3,659;40;0;518;38;20,9;-81;7;10,2
2023-01-04 12:06:36;3,659;43;0;500;39;20,5;-81;7;9,8
2023-01-04 12:26:37;3,661;23;0;492;40;20,1;-80;7;8,5
2023-01-04 12:36:36;3,661;37;0;508;40;19,9;-80;7;7
2023-01-04 12:46:36;3,659;340;0;547;40;19,8;-81;7;10,5
2023-01-04 13:06:36;3,659;326;0;752;42;20,6;-83;7;9,5
2023-01-04 13:36:36;3,659;293;19;945;41;21,2;-79;7;9,8
2023-01-04 13:46:36;3,659;309;22;1114;41;21,5;-82;7;9,8
2023-01-04 13:56:36;3,659;293;2;1059;41;21,5;-83;7;10,2
2023-01-04 14:16:35;3,659;30;0;961;40;21,4;-81;7;10
2023-01-04 14:26:36;3,661;30;0;940;40;20,9;-83;7;7,5
2023-01-04 14:46:36;3,659;50;0;901;41;20,4;-78;7;10,2
2023-01-04 14:56:35;3,659;63;0;883;41;20,2;-85;7;7,8
2023-01-04 15:06:35;3,661;63;0;876;41;20;-80;7;10,2
2023-01-04 15:26:36;3,661;26;0;874;42;19,8;-79;7;10,2
2023-01-04 16:46:36;3,659;3;0;785;42;19,4;-79;7;10,2
2023-01-04 17:36:35;3,661;0;0;729;42;19,4;-78;7;10
2023-01-04 17:56:35;3,661;0;0;732;42;19,4;-80;7;10
2023-01-04 18:26:35;3,661;0;0;695;42;19,3;-78;7;11
2023-01-04 19:06:35;3,661;0;0;674;41;19,3;-79;7;10,2
2023-01-04 19:56:35;3,661;0;0;670;41;19,2;-81;7;9,8
2023-01-04 20:16:35;3,661;0;0;658;41;19,3;-79;7;9,2
2023-01-04 20:46:35;3,661;0;0;643;41;19,2;-79;7;10
2023-01-04 20:56:35;3,659;0;0;636;41;19,2;-75;7;8,8
2023-01-04 21:06:34;3,661;0;0;632;41;19,2;-78;7;9,8
2023-01-04 21:16:35;3,661;0;0;625;41;19,2;-79;7;10,8
2023-01-04 21:26:34;3,661;0;0;625;41;19,2;-78;7;8,2
2023-01-04 21:46:35;3,661;0;0;641;41;19,2;-81;7;7,2
2023-01-04 22:06:34;3,661;0;0;621;41;19,2;-79;7;10
2023-01-04 22:16:34;3,664;0;0;614;41;19,1;-83;7;10,5
2023-01-04 22:26:35;3,661;0;0;604;41;19,1;-81;7;9,8
2023-01-04 22:46:34;3,661;0;0;611;41;19,1;-81;7;10
2023-01-04 22:56:34;3,661;0;0;592;41;19,1;-80;7;7
2023-01-04 23:06:35;3,661;0;0;590;41;19,1;-81;7;7,5
2023-01-04 23:36:34;3,661;0;0;587;41;19,1;-78;7;9
2023-01-04 23:46:34;3,659;0;0;594;41;19,1;-80;7;9,8
2023-01-04 23:56:34;3,659;0;0;596;41;19,1;-81;7;11
2023-01-05 00:06:34;3,661;0;0;606;41;19,1;-79;7;9,2
2023-01-05 00:16:34;3,661;0;0;586;41;19,1;-78;7;7
2023-01-05 00:26:34;3,661;0;0;574;41;19,1;-79;7;7,8
2023-01-05 00:46:34;3,659;0;0;577;41;19,1;-79;7;9
2023-01-05 01:06:34;3,664;0;0;581;41;19,1;-78;7;7,8
2023-01-05 02:06:33;3,661;0;0;559;41;19,1;-79;7;9
2023-01-05 02:16:34;3,661;0;0;549;41;19;-79;7;10,2
2023-01-05 02:36:33;3,661;0;0;547;41;19;-80;7;9,8
2023-01-05 02:46:33;3,661;0;0;542;41;19;-77;7;9,2
2023-01-05 02:56:34;3,661;0;0;544;41;19;-83;7;8,2
2023-01-05 04:56:33;3,661;0;0;511;41;18,9;-78;7;10
2023-01-05 05:06:33;3,661;3;4;525;41;19;-81;7;8,8
2023-01-05 05:26:33;3,661;0;0;519;41;19;-85;7;10,5
2023-01-05 05:56:32;3,659;0;0;513;41;18,9;-91;7;9,2
2023-01-05 06:06:33;3,661;0;0;513;41;18,9;-87;7;9,8
2023-01-05 06:26:33;3,661;0;0;509;41;18,9;-85;7;5,8
2023-01-05 07:26:33;3,661;3;0;507;41;18,9;-85;7;8,8
2023-01-05 07:36:33;3,664;3;0;495;41;18,9;-83;7;9
2023-01-05 07:56:32;3,661;3;0;511;41;18,9;-83;7;11
2023-01-05 08:26:33;3,661;74;1;495;41;18,9;-82;7;5,2
2023-01-05 09:26:32;3,659;313;0;577;38;20,5;-85;7;10,8
2023-01-05 09:36:32;3,659;579;0;586;38;20,7;-84;7;10
2023-01-05 09:46:32;3,661;784;4;607;37;20,8;-90;7;7,5
2023-01-05 10:46:33;3,659;1310;1;541;35;21,7;-81;7;9
2023-01-05 10:56:32;3,661;444;2;575;35;21,5;-80;7;9
2023-01-05 11:06:32;3,659;454;0;575;35;21,5;-81;7;7
2023-01-05 11:16:32;3,659;306;0;586;35;21,5;-84;7;10,5
2023-01-05 11:36:32;3,659;80;0;545;35;21,1;-80;7;10,5
2023-01-05 12:06:32;3,659;333;0;735;37;20,8;-83;7;9,8
2023-01-05 12:16:31;3,659;303;0;760;37;21;-83;7;9,2
2023-01-05 12:26:31;3,659;289;0;812;37;21,1;-83;7;7
2023-01-05 12:56:31;3,661;67;10;597;35;21,3;-82;7;10
2023-01-05 13:16:32;3,659;47;0;588;36;20,6;-81;7;10,5
2023-01-05 13:36:32;3,659;26;0;574;37;20,2;-86;7;10
2023-01-05 13:46:31;3,659;30;0;583;37;19,9;-86;7;7,8
2023-01-05 14:26:32;3,661;26;0;549;38;19,6;-80;7;9,8
2023-01-05 14:46:32;3,661;13;0;570;38;19,5;-81;7;10
2023-01-05 15:26:31;3,661;67;0;552;39;19,4;-84;7;11
2023-01-05 15:36:31;3,661;16;0;568;39;19,4;-80;7;9,5
2023-01-05 15:46:31;3,661;6;0;564;39;19,3;-83;7;6,8
2023-01-05 15:56:31;3,661;3;0;566;39;19,4;-82;7;8,5
2023-01-05 16:26:31;3,659;3;0;558;39;19,3;-82;7;11
2023-01-05 16:36:31;3,664;0;0;549;39;19,3;-83;7;9,8
2023-01-05 16:46:30;3,661;0;0;537;39;19,3;-81;7;9
2023-01-05 17:36:31;3,661;0;0;550;39;19,2;-83;7;10,5
2023-01-05 17:46:31;3,661;3;0;525;39;19,2;-84;7;8,2
2023-01-05 17:56:31;3,661;0;0;549;39;19,2;-82;7;9
2023-01-05 18:36:31;3,661;0;0;536;39;19,2;-81;7;9,2
2023-01-05 19:36:31;3,661;0;0;547;39;19,2;-80;7;9,2
2023-01-05 20:16:31;3,661;0;0;524;39;19,2;-82;7;7,5
2023-01-05 20:46:30;3,661;0;0;531;39;19,1;-85;7;10
2023-01-05 21:36:30;3,661;0;0;518;39;19,1;-82;7;9,5
2023-01-05 21:56:30;3,661;0;0;517;39;19,1;-85;7;7
2023-01-05 22:36:30;3,661;0;0;530;39;19,1;-82;7;9,8
2023-01-05 22:56:30;3,664;0;0;513;39;19,1;-84;7;7,5
2023-01-05 23:26:30;3,661;0;0;505;39;19,1;-84;7;9,8
2023-01-05 23:36:30;3,659;0;0;516;39;19,1;-81;7;10,2
2023-01-05 23:46:29;3,659;0;0;514;39;19,1;-81;7;9,2
2023-01-06 00:06:29;3,661;0;0;512;39;19;-83;7;10,5
2023-01-06 00:26:29;3,661;0;0;507;39;19,1;-83;7;7,5
2023-01-06 00:36:29;3,661;0;0;496;39;19;-84;7;7,8
2023-01-06 00:46:30;3,661;0;0;529;39;19,1;-83;7;9,2
2023-01-06 00:56:30;3,661;0;0;514;39;19;-83;7;10,8
2023-01-06 01:06:30;3,661;0;0;492;39;19;-83;7;9,8
2023-01-06 01:36:30;3,661;0;0;491;39;19;-83;7;8
2023-01-06 02:06:29;3,661;0;0;504;39;19;-83;7;8,5
2023-01-06 02:16:29;3,661;0;0;497;39;19;-81;7;10
2023-01-06 02:26:29;3,661;0;0;509;39;19;-85;7;5,5
2023-01-06 02:36:29;3,661;0;0;504;39;19;-81;7;9,8
2023-01-06 02:56:29;3,661;0;0;501;39;19;-83;7;10,5
2023-01-06 03:06:29;3,661;0;0;490;39;19;-83;7;10,5
2023-01-06 03:56:29;3,661;0;0;490;39;18,9;-81;7;11
2023-01-06 04:06:29;3,661;0;0;474;39;19;-83;7;10,2
2023-01-06 04:26:28;3,661;0;0;485;39;19;-81;7;10,8
2023-01-06 04:36:29;3,661;0;0;500;39;18,9;-85;7;9
2023-01-06 04:46:29;3,661;0;0;489;39;18,9;-84;7;9
2023-01-06 05:06:28;3,661;0;0;487;39;18,9;-84;7;0,5
2023-01-06 05:26:29;3,661;0;0;493;39;18,9;-83;7;9,2
2023-01-06 06:36:29;3,664;0;0;498;39;19;-83;7;9,2
2023-01-06 06:56:28;3,661;0;0;496;39;18,9;-83;7;9
2023-01-06 07:46:28;3,661;0;0;482;39;18,9;-85;7;4,2
2023-01-06 08:06:28;3,659;0;0;485;39;18,9;-85;7;9,8
2023-01-06 08:16:28;3,661;0;0;480;39;18,8;-83;7;7,2
2023-01-06 08:56:28;3,664;3;0;477;39;18,9;-85;7;9,8
2023-01-06 09:16:27;3,661;3;0;460;39;18,9;-80;7;10,2
2023-01-06 09:26:28;3,661;3;0;468;39;18,8;-82;7;9,5
2023-01-06 10:06:28;3,661;3;0;468;39;18,9;-80;7;8,8
2023-01-06 10:26:28;3,659;6;0;465;39;18,8;-83;7;9,2
2023-01-06 10:36:27;3,661;6;0;475;40;18,8;-80;7;11,5
2023-01-06 10:56:28;3,661;6;0;455;40;18,8;-80;7;9,5
2023-01-06 11:26:28;3,661;6;0;466;39;18,8;-79;7;9,2
2023-01-06 11:36:27;3,661;6;0;445;40;18,8;-81;7;10,2
2023-01-06 11:46:28;3,661;13;0;468;40;18,8;-80;7;6,8
2023-01-06 11:56:27;3,661;296;3;643;42;19,1;-76;7;9,2
2023-01-06 12:06:27;3,661;279;0;650;43;19,5;-80;7;9,5
2023-01-06 12:26:28;3,661;33;2;615;41;20;-79;7;7,5
2023-01-06 12:46:27;3,661;70;0;611;40;19,7;-79;7;9,5
2023-01-06 14:16:27;3,659;276;3;609;40;20,6;-78;7;11,2
2023-01-06 14:36:27;3,661;6;4;656;39;20,6;-81;7;10,8
2023-01-06 14:56:27;3,661;6;0;638;40;20;-78;7;9,8
2023-01-06 15:26:26;3,661;6;0;620;40;19,5;-78;7;11,8
2023-01-06 15:56:26;3,661;3;0;603;41;19,2;-80;7;11
2023-01-06 16:06:26;3,659;3;0;603;41;19,2;-79;7;8,8
2023-01-06 16:16:27;3,664;0;0;610;41;19,2;-79;7;7,2
2023-01-06 16:36:26;3,664;0;0;596;41;19,2;-77;7;4,5
2023-01-06 18:06:26;3,661;0;0;586;41;19,1;-79;7;10,2
2023-01-06 18:16:26;3,661;0;0;586;41;19;-79;7;9,5
2023-01-06 18:36:26;3,661;0;0;586;41;19;-80;7;9,2
2023-01-06 18:46:26;3,659;0;0;577;41;19;-80;7;9,8
2023-01-06 19:16:26;3,661;0;0;567;40;19;-77;7;7,2
2023-01-06 19:26:26;3,661;0;0;558;40;19;-77;7;9,5
2023-01-06 19:46:26;3,661;0;0;561;40;19;-79;7;7,5
2023-01-06 20:26:26;3,661;0;0;559;40;19;-79;7;10,8
2023-01-06 20:46:26;3,659;0;0;541;40;18,9;-77;7;10
2023-01-06 20:56:26;3,659;0;0;552;40;18,9;-79;7;9,2
2023-01-06 21:06:26;3,661;0;0;538;40;18,9;-79;7;8
2023-01-06 21:26:25;3,661;0;0;545;40;18,9;-79;7;9,2
2023-01-06 21:36:26;3,661;0;0;526;40;18,9;-77;7;8,8
2023-01-06 21:56:25;3,659;0;0;539;40;18,9;-77;7;7,2
2023-01-06 22:56:25;3,661;0;0;544;40;18,9;-77;7;9
2023-01-06 23:16:25;3,661;0;0;536;40;18,9;-77;7;10
2023-01-06 23:26:26;3,661;0;0;535;40;18,9;-75;7;9
2023-01-07 00:46:25;3,661;0;0;516;40;18,8;-77;7;9,2
2023-01-07 01:06:25;3,661;0;0;507;40;18,8;-79;7;9,5
2023-01-07 01:26:25;3,664;0;0;507;40;18,8;-81;7;9,8
2023-01-07 01:36:24;3,661;0;0;504;40;18,8;-77;7;10,5
2023-01-07 01:46:25;3,661;0;0;510;40;18,8;-79;7;9,8
2023-01-07 01:56:25;3,661;0;0;506;40;18,8;-79;7;8
2023-01-07 02:16:25;3,661;0;0;513;40;18,9;-79;7;8,2
2023-01-07 02:56:25;3,661;0;0;505;40;18,8;-76;7;10,2
2023-01-07 03:26:24;3,661;0;0;498;40;18,8;-77;7;10,2
2023-01-07 03:36:25;3,661;0;0;495;40;18,8;-79;7;9,5
2023-01-07 03:56:25;3,661;0;0;495;40;18,8;-80;7;11
2023-01-07 04:36:24;3,661;0;0;476;40;18,7;-76;7;9
2023-01-07 04:46:25;3,661;0;0;487;40;18,8;-75;7;8,5
2023-01-07 05:06:24;3,661;0;0;487;40;18,8;-79;7;6
2023-01-07 05:36:24;3,661;0;0;477;40;18,8;-77;7;9,2
2023-01-07 06:06:24;3,661;0;0;492;40;18,8;-77;7;10,8
2023-01-07 06:26:24;3,659;0;0;490;40;18,7;-79;7;7,2
2023-01-07 06:36:24;3,661;0;0;479;40;18,7;-78;7;9
2023-01-07 06:46:24;3,661;0;0;468;40;18,8;-115;7;-3,2
2023-01-07 06:56:23;3,661;0;0;482;40;18,8;-77;7;9
2023-01-07 07:16:24;3,661;0;0;495;40;18,8;-79;7;7,2
2023-01-07 08:26:24;3,661;0;0;464;40;18,8;-80;7;9,2
2023-01-07 08:46:24;3,661;3;0;473;40;18,8;-79;7;10,5
2023-01-07 08:56:23;3,659;3;0;495;39;19;-81;7;10
2023-01-07 09:06:24;3,661;3;0;469;39;19;-81;7;10,2
2023-01-07 09:16:23;3,661;6;0;480;39;19,1;-81;7;9
2023-01-07 09:26:23;3,659;3;0;465;39;19,2;-83;7;9,8
2023-01-07 09:46:23;3,661;6;0;459;39;19,3;-79;7;8,8
2023-01-07 10:06:23;3,661;10;0;465;39;19,3;-78;7;10
2023-01-07 10:46:23;3,661;13;0;469;39;19,4;-80;7;10
2023-01-07 10:56:24;3,661;10;0;468;39;19,4;-81;7;8
2023-01-07 11:16:23;3,659;13;0;462;39;19,4;-77;7;6,8
2023-01-07 11:46:23;3,659;13;0;460;39;19,5;-78;7;5,5
2023-01-07 12:06:23;3,661;23;0;450;39;19,4;-80;7;9,8
2023-01-07 12:26:23;3,659;10;0;450;39;19,5;-80;7;9,2
2023-01-07 12:36:23;3,661;13;0;457;39;19,4;-78;7;9,2
2023-01-07 13:46:22;3,661;33;0;441;39;19,3;-80;7;7
2023-01-07 13:56:23;3,661;26;0;453;39;19,3;-79;7;5,2
2023-01-07 14:06:23;3,661;37;0;451;39;19,2;-78;7;9,2
2023-01-07 14:16:23;3,661;33;0;454;39;19,2;-79;7;10,2
2023-01-07 14:36:23;3,661;30;0;444;39;19,2;-80;7;9
2023-01-07 15:06:22;3,659;10;0;449;40;19,2;-81;7;10,8
2023-01-07 15:36:22;3,661;6;0;435;40;19,2;-80;7;10
2023-01-07 16:06:22;3,659;3;0;443;40;19,1;-80;7;9,2
2023-01-07 16:56:22;3,661;0;0;447;40;19,1;-81;7;10,5
2023-01-07 17:06:22;3,661;0;0;446;40;19,1;-81;7;10,2
2023-01-07 17:16:22;3,661;0;0;451;40;19;-81;7;9,8
2023-01-07 17:46:22;3,659;0;0;454;40;19;-80;7;8
2023-01-07 17:56:22;3,661;0;0;451;40;19;-78;7;5,2
2023-01-07 18:06:22;3,659;0;0;444;40;19;-79;7;9,2
2023-01-07 18:36:22;3,659;0;0;448;40;19;-81;7;9,2
2023-01-07 18:56:22;3,661;0;0;445;40;19;-79;7;10,2
2023-01-07 19:16:22;3,661;0;0;439;40;18,9;-115;7;-5,8
2023-01-07 20:06:22;3,659;0;0;437;40;18,9;-80;7;10,2
2023-01-07 20:36:22;3,659;0;0;449;40;18,9;-79;7;3,2
2023-01-07 21:16:22;3,661;0;0;447;40;19;-81;7;9,8
2023-01-07 21:26:21;3,661;0;0;445;40;18,9;-81;7;10,8
2023-01-07 21:36:21;3,661;0;0;437;40;18,9;-78;7;10
2023-01-07 21:46:21;3,661;0;0;428;40;18,8;-79;7;9,2
2023-01-07 21:56:21;3,661;0;0;428;40;18,9;-78;7;9,2
2023-01-07 22:46:21;3,661;0;0;445;40;18,8;-81;7;10
2023-01-07 23:06:21;3,661;0;0;441;40;18,8;-78;7;8,8
2023-01-07 23:26:21;3,661;0;0;460;40;18,8;-79;7;9
2023-01-07 23:36:21;3,661;0;0;446;40;18,8;-79;7;10
2023-01-07 23:46:21;3,661;0;0;424;40;18,8;-80;7;5,8
2023-01-08 00:06:20;3,659;0;0;429;40;18,8;-81;7;9,5
2023-01-08 00:16:20;3,661;0;0;432;40;18,8;-81;7;7,2
2023-01-08 00:46:20;3,664;0;0;432;40;18,7;-81;7;9,5
2023-01-08 00:56:20;3,661;0;0;431;40;18,7;-83;7;7,5
2023-01-08 01:16:20;3,661;0;0;427;40;18,7;-81;7;8,2
2023-01-08 01:46:20;3,661;0;0;422;40;18,8;-81;7;7
2023-01-08 01:56:20;3,661;0;0;427;40;18,8;-79;7;6,5
2023-01-08 02:06:20;3,661;0;0;432;40;18,8;-79;7;9,2
2023-01-08 02:16:20;3,661;0;0;416;40;18,8;-80;7;11
2023-01-08 02:56:21;3,661;0;0;427;40;18,7;-79;7;9,8
2023-01-08 03:06:20;3,661;0;0;424;40;18,7;-80;7;10,5
2023-01-08 03:16:21;3,661;0;0;429;40;18,7;-79;7;10,8
2023-01-08 03:26:21;3,661;0;0;431;40;18,7;-79;7;10,2
2023-01-08 03:36:20;3,661;0;0;440;40;18,7;-80;7;10,8
2023-01-08 04:16:19;3,661;0;0;428;40;18,7;-79;7;10,2
2023-01-08 04:36:20;3,659;0;0;423;40;18,7;-81;7;7,2
2023-01-08 05:16:19;3,661;0;0;416;40;18,7;-80;7;8,8
2023-01-08 05:26:20;3,661;0;0;427;40;18,7;-81;7;10,8
2023-01-08 05:36:20;3,661;0;0;420;40;18,6;-79;7;7,8
2023-01-08 06:46:20;3,659;0;0;431;40;18,6;-81;7;8,8
2023-01-08 07:06:19;3,661;0;0;419;40;18,6;-79;7;9
2023-01-08 07:16:19;3,659;0;0;417;40;18,6;-81;7;7,5
2023-01-08 07:36:19;3,661;0;0;438;40;18,6;-81;7;9,2
2023-01-08 07:56:20;3,661;0;0;435;40;18,6;-80;7;9,5
2023-01-08 08:06:19;3,661;0;0;423;40;18,5;-81;7;10,8
2023-01-08 08:26:19;3,659;0;0;434;40;18,6;-80;7;10,2
2023-01-08 08:46:19;3,661;3;0;431;40;18,6;-80;7;10
2023-01-08 08:56:19;3,661;3;0;423;40;18,5;-81;7;9,8
2023-01-08 09:06:19;3,661;3;0;419;40;18,5;-81;7;9,2
2023-01-08 09:16:19;3,661;3;0;428;40;18,5;-79;7;9,2
2023-01-08 09:26:19;3,661;3;0;419;40;18,5;-80;7;9,5
2023-01-08 09:46:19;3,661;6;0;423;40;18,5;-80;7;6,8
2023-01-08 10:06:19;3,661;6;0;415;40;18,5;-80;7;10,5
2023-01-08 10:16:19;3,661;6;0;432;40;18,5;-81;7;10,8
2023-01-08 10:36:18;3,661;3;0;419;40;18,5;-80;7;10
2023-01-08 10:46:19;3,659;10;0;426;40;18,5;-80;7;10
2023-01-08 11:06:19;3,661;20;0;405;40;18,5;-79;7;10
2023-01-08 11:26:18;3,659;16;0;418;40;18,5;-113;7;-4,5
2023-01-08 11:46:19;3,661;20;0;412;40;18,5;-80;7;10
2023-01-08 11:56:19;3,661;33;0;417;40;18,5;-80;7;8,8
2023-01-08 12:06:18;3,661;16;0;404;40;18,5;-80;7;10
2023-01-08 12:26:18;3,661;26;0;415;40;18,5;-80;7;9,8
2023-01-08 12:46:18;3,661;20;0;421;40;18,5;-78;7;10,2
2023-01-08 13:06:19;3,664;16;0;416;40;18,5;-78;7;10,2
2023-01-08 13:36:18;3,661;37;0;416;40;18,5;-77;7;9,5
2023-01-08 13:56:18;3,661;239;0;422;40;18,5;-76;7;9
2023-01-08 14:36:18;3,661;198;0;421;40;18,6;-79;7;9,2
2023-01-08 15:26:18;3,661;67;0;419;40;18,6;-76;7;9
2023-01-08 15:46:18;3,659;10;0;414;40;18,6;-80;7;9,8
2023-01-08 15:56:18;3,661;6;0;419;40;18,6;-80;7;10
2023-01-08 16:26:17;3,661;3;0;417;40;18,6;-80;7;10,5
2023-01-08 16:36:18;3,661;0;0;422;40;18,6;-78;7;8,2
2023-01-08 16:46:18;3,661;0;0;425;40;18,6;-79;7;10,2
2023-01-08 17:26:17;3,661;0;0;418;40;18,6;-79;7;8,8
2023-01-08 18:26:18;3,661;0;0;420;40;18,6;-80;7;9
2023-01-08 18:36:18;3,661;0;0;411;40;18,5;-79;7;11,2
2023-01-08 19:06:17;3,659;0;0;418;40;18,5;-80;7;8
2023-01-08 20:26:17;3,661;0;0;420;40;18,5;-79;7;8
2023-01-08 21:06:16;3,661;0;0;415;40;18,5;-83;7;11
2023-01-08 21:26:17;3,659;0;0;412;40;18,5;-84;7;11,2
2023-01-08 22:16:16;3,659;0;0;425;40;18,5;-83;7;11,2
2023-01-08 23:06:16;3,661;0;0;418;40;18,5;-81;7;9,8
2023-01-08 23:16:17;3,659;0;0;407;40;18,5;-80;7;10,2
2023-01-08 23:26:17;3,659;0;0;398;40;18,4;-79;7;9,5
2023-01-08 23:36:17;3,661;0;0;412;40;18,4;-81;7;8,8
2023-01-08 23:46:17;3,661;0;0;407;40;18,5;-81;7;9
2023-01-08 23:56:17;3,661;0;0;407;40;18,5;-83;7;9,8
2023-01-09 00:26:16;3,661;0;0;421;40;18,5;-83;7;8
2023-01-09 00:36:17;3,661;0;0;413;40;18,5;-78;7;9,2
2023-01-09 01:06:17;3,661;0;0;395;40;18,4;-80;7;9
2023-01-09 01:36:17;3,661;0;0;413;40;18,4;-81;7;7,8
2023-01-09 02:06:16;3,661;0;0;416;40;18,4;-79;7;9
2023-01-09 02:26:16;3,661;0;0;401;40;18,4;-83;7;10,2
2023-01-09 02:56:15;3,661;0;0;422;40;18,4;-77;7;8,5
2023-01-09 03:06:16;3,661;0;0;406;40;18,4;-79;7;7,5
2023-01-09 03:16:16;3,661;0;0;410;40;18,4;-77;7;9,2
2023-01-09 03:56:15;3,659;0;0;402;40;18,4;-80;7;11
2023-01-09 04:16:16;3,659;0;0;403;40;18,4;-78;7;7,2
2023-01-09 04:26:15;3,659;0;0;416;40;18,3;-80;7;7
2023-01-09 04:56:15;3,659;0;0;403;40;18,4;-81;7;9,8
2023-01-09 05:06:15;3,661;0;0;402;40;18,3;-81;7;10,5
2023-01-09 05:16:15;3,661;0;0;406;40;18,4;-79;7;10,5
2023-01-09 05:36:15;3,661;3;1;415;40;18,4;-80;7;7,8
2023-01-09 05:46:16;3,659;0;0;409;40;18,3;-79;7;8,8
2023-01-09 05:56:16;3,661;0;0;401;40;18,4;-78;7;7,2
2023-01-09 06:16:15;3,661;0;0;423;40;18,4;-79;7;10,2
2023-01-09 06:26:15;3,659;0;0;413;40;18,4;-77;7;9
2023-01-09 06:46:15;3,661;3;0;424;40;18,4;-80;7;10,2
2023-01-09 06:56:15;3,659;0;0;409;39;18,6;-75;7;9
2023-01-09 07:06:15;3,661;0;0;411;39;18,6;-78;7;11,2
2023-01-09 07:26:15;3,659;3;0;400;39;18,8;-79;7;10
2023-01-09 07:56:15;3,659;3;0;405;39;18,9;-84;7;9,8
2023-01-09 08:06:15;3,661;0;0;412;39;19;-83;7;10,5
2023-01-09 08:26:15;3,661;0;0;421;39;19;-81;7;8
2023-01-09 09:16:15;3,661;3;0;419;39;19,1;-80;7;10
2023-01-09 09:26:14;3,661;3;0;411;39;19,2;-83;7;9,8
2023-01-09 09:46:14;3,661;3;0;408;38;19,2;-80;7;7,8
2023-01-09 09:56:14;3,661;6;0;416;38;19,2;-80;7;7,2
2023-01-09 10:06:15;3,659;16;0;411;38;19,2;-79;7;10,2
2023-01-09 10:56:14;3,659;20;0;415;38;19,3;-78;7;8,5
2023-01-09 11:16:14;3,659;333;8;668;40;19,6;-80;7;9,8
2023-01-09 11:36:15;3,661;458;0;714;40;20,3;-80;7;10,8
2023-01-09 11:46:14;3,659;377;6;820;40;20,6;-78;7;7,2
2023-01-09 11:56:14;3,659;299;1;950;40;20,8;-77;7;9
2023-01-09 12:06:14;3,659;309;0;1047;40;21;-80;7;9,8
2023-01-09 12:26:14;3,659;289;0;1187;40;21,2;-77;7;7,2
2023-01-09 12:46:14;3,659;296;0;1318;40;21,4;-77;7;9,8
2023-01-09 13:06:14;3,659;23;14;1222;39;21,5;-78;7;6,8
2023-01-09 13:16:14;3,659;20;0;1207;39;21,2;-79;7;9,8
2023-01-09 13:26:14;3,661;33;0;1183;39;20,9;-116;7;-5,5
2023-01-09 13:36:14;3,661;40;0;1169;40;20,7;-79;7;10
2023-01-09 13:46:14;3,659;205;0;1138;40;20,5;-79;7;10
2023-01-09 13:56:14;3,659;47;0;1122;40;20,4;-79;7;5,5
2023-01-09 14:16:14;3,659;16;0;1077;40;20,1;-80;7;10,2
2023-01-09 14:36:14;3,659;30;0;1057;40;20;-80;7;9
2023-01-09 15:36:14;3,659;6;0;1006;40;20;-78;7;9,5
2023-01-09 16:56:14;3,659;3;0;915;40;20;-78;7;8,5
2023-01-09 17:16:14;3,659;3;0;902;40;19,9;-80;7;11,2
2023-01-09 17:26:14;3,659;3;0;902;40;19,9;-79;7;10
2023-01-09 17:36:14;3,659;3;0;884;40;19,9;-78;7;7
2023-01-09 17:56:14;3,661;3;0;858;40;19,8;-81;7;6,5
2023-01-09 18:56:13;3,659;3;0;841;40;19,6;-83;7;9,8
2023-01-09 19:06:13;3,659;3;0;821;40;19,6;-80;7;11
2023-01-09 19:16:13;3,659;0;0;852;40;19,5;-85;7;10,2
2023-01-09 19:46:13;3,664;0;0;814;40;19,5;-83;7;9,8
2023-01-09 19:56:13;3,659;0;0;808;40;19,4;-81;7;9,8
2023-01-09 20:16:12;3,659;3;0;807;40;19,4;-81;7;8,8
2023-01-09 20:26:12;3,661;0;0;799;40;19,4;-81;7;11,5
2023-01-09 20:36:13;3,661;0;0;791;40;19,3;-83;7;5
2023-01-09 20:46:12;3,659;0;0;780;40;19,3;-83;7;9,5
2023-01-09 20:56:13;3,661;0;0;781;41;19,3;-80;7;10,5
2023-01-09 21:06:12;3,659;0;0;774;40;19,3;-83;7;7
2023-01-09 21:16:13;3,659;0;0;784;40;19,3;-80;7;9,5
2023-01-09 21:26:13;3,659;3;0;777;40;19,2;-84;7;11
2023-01-09 21:46:12;3,659;0;0;765;40;19,2;-81;7;9,2
2023-01-09 22:06:12;3,661;0;0;755;40;19,2;-81;7;9
2023-01-09 22:16:12;3,661;0;0;761;41;19,2;-85;7;9,8
2023-01-09 22:26:12;3,661;0;0;765;40;19,1;-85;7;11,8
2023-01-09 22:46:13;3,659;0;0;764;41;19,2;-83;7;9,8
2023-01-09 23:06:12;3,661;0;0;745;41;19,2;-83;7;7,5
2023-01-09 23:46:12;3,661;0;0;745;41;19,1;-81;7;9,5
